HS Code,Chapter,Tariff Description,CD,SD,VAT,AIT,RD,AT,TTI,Source Page
27122000,27,Paraffin wax containing by weight less than 0.75% of oil,15,0,15,5,0,7.5,45.88,25
27129010,27,Tube lessening jel,15,0,15,5,0,7.5,45.88,25
27129090,27,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",15,0,15,5,0,7.5,45.88,25
27131100,27,"Petroleum Coke, Not Calcined",10,0,15,5,0,7.5,39.75,25
27131200,27,Calcined Petroleum Coke,5,0,15,5,0,7.5,33.63,25
27139000,27,Other Residues Of Petroleum Oils Or Of Oils... Mineral,5,0,15,5,0,7.5,33.63,25
27141000,27,Bituminous Or Oil Shale And Tar Sands,10,0,15,5,0,7.5,39.75,25
27149000,27,"BITUMEN AND ASPHALT, NATURAL; BITUMINOUS.., EXCL.BITUMINOUS OR OIL SHALE AND TAR SANDS",10,0,15,5,0,7.5,39.75,25
27150000,27,"Bituminous Mixtures Based On Natural Asphalt, Bitumen...(Eg. Cut-Backs)",10,0,15,5,0,7.5,39.75,25
27160000,27,Electrical Energy(Optional Heading),5,0,15,5,0,7.5,33.63,25
28011000,28,Chlorine,5,0,15,5,0,7.5,33.63,25
28012000,28,Iodine,5,0,15,5,0,7.5,33.63,25
28013000,28,Fluorine; Bromine,5,0,15,5,0,7.5,33.63,25
28020000,28,"Sulphur, Sublimed Or Precipitated; Colloidal Sulphur",5,0,15,5,0,7.5,33.63,25
28030000,28,"Carbon (Carbon Blacks And Other Forms Of Carbon, Nesoi)",5,0,15,5,0,7.5,33.63,25
28041000,28,Hydrogen,5,0,15,5,0,7.5,33.63,25
28042100,28,0Argon,5,0,15,5,15,7.5,52.00,25
28042900,28,Rare Gases (Excl. Argon),5,0,15,5,0,7.5,33.63,25
28043000,28,Nitrogen,5,0,15,5,20,7.5,58.13,25
28044000,28,Oxygen,5,0,15,5,20,7.5,58.13,25
28045000,28,Boron; Tellurium,5,0,15,5,0,7.5,33.63,25
28046100,28,Silicon Containing By Weight >=99.99% Silicon,5,0,15,5,0,7.5,33.63,25
28046900,28,Silicon Containing By Weight <99.99% Silicon,5,0,15,5,0,7.5,33.63,25
28047000,28,Phosphorus,5,0,15,5,0,7.5,33.63,25
28048000,28,Arsenic,5,0,15,5,0,7.5,33.63,25
28049000,28,Selenium,5,0,15,5,0,7.5,33.63,25
28051100,28,Sodium,10,0,15,5,0,7.5,39.75,25
28051200,28,CALCIUM,10,0,15,5,0,7.5,39.75,25
28051900,28,Alkali Metals (Excl. Sodium),10,0,15,5,0,7.5,39.75,25
28053000,28,"Rare-Earth Metals, Scandium And Yttrium",10,0,15,5,0,7.5,39.75,25
28054000,28,Mercury,10,0,15,5,0,7.5,39.75,25
28061000,28,Hydrogen Chloride (Hydrochloric Acid),10,0,15,5,0,7.5,39.75,25
28062000,28,Chlorosulphuric Acid,10,0,15,5,0,7.5,39.75,25
28070000,28,Sulphuric Acid; Oleum,5,20,15,5,15,7.5,81.40,25
28080000,28,Nitric Acid; Sulphonitric Acids,10,0,15,5,0,7.5,39.75,25
28091000,28,Diphosphorus Pentaoxide,10,0,15,5,0,7.5,39.75,25
28092000,28,Phosphoric Acid And Polyphosphoric Acids,10,0,15,5,0,7.5,39.75,25
28100010,28,Boric Acid,0,0,15,5,0,7.5,27.50,25
28100090,28,OTH..Oxides of boron; boric acids,10,0,15,5,0,7.5,39.75,25
28111100,28,Hydrogen Fluoride (Hydrofluoric Acid),10,0,15,5,0,7.5,39.75,25
28111200,28,Hydrogen cyanide (hydrocyanic acid),10,0,15,5,0,7.5,39.75,25
28111900,28,"Other Inorganic Acids, Nes",10,0,15,5,0,7.5,39.75,25
28112100,28,Carbon Dioxide,5,0,15,5,20,7.5,58.13,25
28112200,28,Silicon Dioxide,5,0,15,5,0,7.5,33.63,25
28112910,28,Silica gel,10,0,15,5,0,7.5,39.75,25
28112990,28,Silica gel imported by other than VAT registered motorcycle assembling and manufa,10,0,15,5,0,7.5,39.75,25
28121100,28,"Chlorides & Chloride Oxides, Carbonyl dichloride (phosgene)",10,0,15,5,0,7.5,39.75,25
28121200,28,Phosphorus oxychloride,10,0,15,5,0,7.5,39.75,25
28121300,28,Phosphorus trichloride,10,0,15,5,0,7.5,39.75,25
28121400,28,Phosphorus pentachloride,10,0,15,5,0,7.5,39.75,25
28121500,28,Sulphur monochloride,10,0,15,5,0,7.5,39.75,25
28121600,28,Sulphur dichloride,10,0,15,5,0,7.5,39.75,26
28121700,28,Thionyl chloride,10,0,15,5,0,7.5,39.75,26
28121910,28,Arsenic trichloride,10,0,15,5,0,7.5,39.75,26
28121990,28,Other Than Arsenic trichloride,10,0,15,5,0,7.5,39.75,26
28129000,28,"Halides And Halide Oxides Of Non-Metals, Nes",10,0,15,5,0,7.5,39.75,26
28131000,28,Carbon Disulphide,10,0,15,5,0,7.5,39.75,26
28139000,28,"Sulphides Of Non-Metals(Ex.Carbon Disulphide)Comrcl,Phosphorus Trisulphide",10,0,15,5,0,7.5,39.75,26
28141000,28,Anhydrous Ammonia,10,0,15,5,0,7.5,39.75,26
28142000,28,Ammonia In Aqueous Solution,10,0,15,5,0,7.5,39.75,26
28151100,28,"Sodium Hydroxide (Caustic Soda), Solid",25,0,15,5,5,7.5,64.25,26
28151200,28,Sodium Hydroxide In Aqueous Solution (Soda Lye Or Liquid Soda),25,0,15,5,5,7.5,64.25,26
28152000,28,Potassium Hydroxide (Caustic Potash),25,0,15,5,5,7.5,64.25,26
28153000,28,Peroxides Of Sodium Or Potassium,25,0,15,5,5,7.5,64.25,26
28161000,28,Hydroxide and peroxide of magnesium,5,0,15,5,0,7.5,33.63,26
28164000,28,"OXIDES, HYDROXIDES AND PEROXIDES OF STRONTIUM OR BARIUM",5,0,15,5,0,7.5,33.63,26
28170000,28,Zinc Oxide; Zinc Peroxide,5,0,15,5,0,7.5,33.63,26
28181000,28,"Artificial corundum, whether or not chemically defined",5,0,15,5,0,7.5,33.63,26
28182000,28,"Aluminium oxide, other than artificial corundum",5,0,0,5,0,7.5,17.88,26
28183000,28,Aluminium Hydroxide,5,0,15,5,0,7.5,33.63,26
28191000,28,Chromium Trioxide,5,0,15,5,0,7.5,33.63,26
28199000,28,Chromium Oxides And Hydroxides (Excl. Chromium Trioxide),5,0,15,5,0,7.5,33.63,26
28201000,28,Manganese Dioxide,5,0,15,5,0,7.5,33.63,26
28209000,28,Other Manganese Oxides (Excl. Manganese Dioxide),5,0,15,5,0,7.5,33.63,26
28211000,28,Iron Oxides And Hydroxides,5,0,0,2,0,7.5,14.88,26
28212000,28,Earth Colours Containing >=70% By Weight Of Combined Iron,5,0,15,5,0,7.5,33.63,26
28220000,28,Cobalt Oxides And Hydroxides; Commercial Cobalt Oxides,5,0,15,5,0,7.5,33.63,26
28230000,28,Titanium Oxides,5,0,15,5,0,7.5,33.63,26
28241000,28,"Lead Monoxide (Litharge, Massicot)",5,0,15,5,0,7.5,33.63,26
28249010,28,Red Lead,5,0,15,5,0,7.5,33.63,26
28249020,28,Red lead oxide,5,0,15,5,0,7.5,33.63,26
28249090,28,Excl. Red Lead,5,0,15,5,0,7.5,33.63,26
28251000,28,Hydrazine And Hydroxylamine And Their Inorganic Salts,10,0,15,5,0,7.5,39.75,26
28252000,28,Lithium Oxide And Hydroxide,10,0,15,5,0,7.5,39.75,26
28253000,28,Vanadium Oxides And Hydroxides,10,0,15,5,0,7.5,39.75,26
28254000,28,Nickel Oxides And Hydroxides,10,0,15,5,0,7.5,39.75,26
28255000,28,Copper Oxides And Hydroxides,5,0,15,5,0,7.5,33.63,26
28256000,28,Germanium Oxides And Zirconium Dioxides,10,0,15,5,0,7.5,39.75,26
28257000,28,Molybdenum Oxides And Hydroxides,10,0,15,5,0,7.5,39.75,26
28258000,28,Antimony Oxides,10,0,15,5,0,7.5,39.75,26
28259000,28,"Other Inorganic Bases; Other Metal Oxides, Hydroxides And Peroxides, Nes",10,0,15,5,0,7.5,39.75,26
28261200,28,Fluorides Of Aluminium,10,0,15,5,0,7.5,39.75,26
28261910,28,Sodium silicon fluoride,5,0,15,5,0,7.5,33.63,26
28261990,28,Other than Sodium silicon fluoride,10,0,15,5,0,7.5,39.75,26
28263000,28,Sodium Hexafluoro Aluminate (Synthetic Cryolite),10,0,15,5,0,7.5,39.75,26
28269000,28,"Fluorosilicates Nes;Fluoroaluminates And Other Complex Fluorine Salts,Nes",10,0,15,5,0,7.5,39.75,26
28271000,28,Ammonium Chloride,10,0,15,5,0,7.5,39.75,26
28272000,28,Calcium Chloride,10,0,15,5,0,7.5,39.75,26
28273100,28,Magnesium Chloride,5,0,15,5,0,7.5,33.63,26
28273200,28,Aluminium Chloride,10,0,15,5,0,7.5,39.75,26
28273500,28,Nickel Chloride,10,0,15,5,0,7.5,39.75,26
28273900,28,"Chlorides, nes",10,0,15,5,0,7.5,39.75,26
28274100,28,Chloride Oxides And Chloride Hydroxides Of Copper,10,0,15,5,0,7.5,39.75,26
28274900,28,Chloride Oxides And Chloride Hydroxides (Excl. Of Copper),10,0,15,5,0,7.5,39.75,26
28275100,28,Bromides Of Sodium Or Of Potassium,10,0,15,5,0,7.5,39.75,26
28275900,28,Bromides And Bromide Oxides (Excl. Of Sodium And Potassium),10,0,15,5,0,7.5,39.75,26
28276000,28,Iodides And Iodide Oxides,10,0,15,5,0,7.5,39.75,26
28281010,28,Calcium Hypochlorite In granular form,10,0,15,5,0,7.5,39.75,26
28281090,28,Other,10,0,15,5,0,7.5,39.75,26
28289000,28,Hypochlorites (Excl. Of Calcium) And Chlorites; Hypobromites,10,0,15,5,0,7.5,39.75,26
28291100,28,Chlorates Of Sodium,10,0,15,5,0,7.5,39.75,26
28291900,28,Chlorates (excl. of sodium),10,0,15,5,0,7.5,39.75,26
28299010,28,POTASSIUM IODATES,0,0,15,5,0,7.5,27.50,26
28299090,28,"CHLORATED AND PERCHLORATE; BROMATES AND PERBROMATES: IODATES AND PERIODATES, NES",10,0,15,5,0,7.5,39.75,26
28301000,28,Sodium Sulphides,5,0,15,5,0,7.5,33.63,26
28309000,28,"Other Sulphides And Polysulphides (Excl. Of Sodium,Zinc & Cadmium)",10,0,15,5,0,7.5,39.75,26
28311000,28,Dithionites And Sulphoxylates Of Sodium,5,0,15,5,0,7.5,33.63,26
28319000,28,Dithionites And Sulphoxylates (Excl. Of Sodium),5,0,15,5,0,7.5,33.63,26
28321000,28,Sodium Sulphites,10,0,15,5,0,7.5,39.75,26
28322000,28,Other Sulphites (Excl. Sodium),10,0,15,5,0,7.5,39.75,26
28323000,28,Thiosulphates,10,0,15,5,0,7.5,39.75,26
28331100,28,Disodium Sulphate,25,20,15,5,5,7.5,96.10,26
28331900,28,Sodium Sulphates (Excl. Disodium Sulphate),25,20,15,5,5,7.5,96.10,26
28332100,28,Sulphates Of Magnesium,0,0,0,2,0,7.5,9.50,26
28332200,28,Sulphates Of Aluminium,10,0,15,5,0,7.5,39.75,27
28332400,28,Sulphates Of Nickel,10,0,15,5,0,7.5,39.75,27
28332500,28,Sulphates Of Copper,10,0,15,5,0,7.5,39.75,27
28332700,28,Sulphates Of Barium,5,0,15,5,0,7.5,33.63,27
28332910,28,Zinc sulphate,0,0,0,2,0,7.5,9.50,27
28332920,28,CHROMIUM SULPHATE,5,0,15,5,0,7.5,33.63,27
28332990,28,"Sulphates; alums; peroxosulphates (persulphates), nes",10,0,0,5,0,7.5,23.25,27
28333000,28,Alums,10,0,15,5,0,7.5,39.75,27
28334000,28,Peroxosulphates (Persulphates),10,0,15,5,0,7.5,39.75,27
28341000,28,Nitrites,5,0,15,5,0,7.5,33.63,27
28342100,28,Nitrates Of Potassium,5,0,15,5,0,7.5,33.63,27
28342910,28,Sodium nitrate,5,0,15,5,0,7.5,33.63,27
28342990,28,Other than Sodium nitrate,5,0,15,5,0,7.5,33.63,27
28351000,28,Phosphinates (hypophosphites) and phosphonates (phosphites),5,0,15,5,0,7.5,33.63,27
28352200,28,Phosphates Of Mono Or Disodium,5,0,15,5,0,7.5,33.63,27
28352400,28,Phosphates Of Potassium,5,0,15,5,0,7.5,33.63,27
28352500,28,Calcium Hydrogenorthophosphate (Dicalcium Phosphate),0,0,15,5,0,7.5,27.50,27
28352600,28,"Other Phosphates Of Calcium, Nes",5,0,15,5,0,7.5,33.63,27
28352900,28,"Phosphates, nes",5,0,15,5,0,7.5,33.63,27
28353100,28,Sodium Triphosphate (Sodium Tripolyphosphates),5,0,15,5,0,7.5,33.63,27
28353900,28,"Polyphosphates, Nes",5,0,15,5,0,7.5,33.63,27
28362000,28,Disodium Carbonate,5,0,15,5,0,7.5,33.63,27
28363000,28,Sodium Hydrogencarbonate (Sodium Bicarbonate),5,0,15,5,0,7.5,33.63,27
28364000,28,Potassium Carbonates,5,0,15,5,0,7.5,33.63,27
28365000,28,Calcium Carbonate,10,0,15,5,0,7.5,39.75,27
28366000,28,Barium Carbonate,5,0,15,5,0,7.5,33.63,27
28369100,28,Lithium Carbonates,5,0,15,5,0,7.5,33.63,27
28369200,28,Strontium Carbonate,5,0,15,5,0,7.5,33.63,27
28369910,28,Ferrous Carbonate,5,0,15,5,0,7.5,33.63,27
28369990,28,"Other Carnonates; Peroxocarbonates, Excl. Ferrous Carbonate",5,0,15,5,0,7.5,33.63,27
28371100,28,Cyanides And Cyanide Oxides Of Sodium,10,0,15,5,0,7.5,39.75,27
28371900,28,"Other Cyanides, Cyanide Oxides (Excl. Sodium)",10,0,15,5,0,7.5,39.75,27
28372000,28,Complex Cyanides,10,0,15,5,0,7.5,39.75,27
28391100,28,Sodium Metasilicates,10,0,15,5,0,7.5,39.75,27
28391900,28,"Other Silicates And Com. Alkali Metal Silicates,Of Sodium (Ex.Metasilicate",10,0,15,5,0,7.5,39.75,27
28399010,28,Silicates; commercial alkali metal silicates Of potassium,10,0,15,5,0,7.5,39.75,27
28399090,28,"Silicates; commercial alkali metal silicates, nes",10,0,15,5,0,7.5,39.75,27
28401100,28,Anhydrous Disodium Tetraborate (Refined Borax),10,0,15,5,0,7.5,39.75,27
28401900,28,"Disodium Tetraborate, Not Anhydrous",10,0,0,2,0,7.5,20.25,27
28402010,28,Solubo boron,0,0,0,5,0,7.5,12.50,27
28402090,28,"Other Borates, Nes",10,0,15,5,0,7.5,39.75,27
28403000,28,Peroxoborates (Perborates),10,0,15,5,0,7.5,39.75,27
28413000,28,Sodium Dichromate,5,0,15,5,0,7.5,33.63,27
28415000,28,"Other Chromates And Dichromates, Peroxochromates",10,0,15,5,0,7.5,39.75,27
28416100,28,Potassium Permanganate,10,0,15,5,0,7.5,39.75,27
28416900,28,"Manganites, Manganates And Permanganates (Excl. Potassium Permanganate)",10,0,15,5,0,7.5,39.75,27
28417000,28,Molybdates,10,0,15,5,0,7.5,39.75,27
28418000,28,Tungstates (Wolframates),10,0,15,5,0,7.5,39.75,27
28419000,28,"Other Salts Of Oxometallic And Peroxometallic Acids, Nes",10,0,15,5,0,7.5,39.75,27
28421010,28,Aluminium sodium silicate; Zeolite,5,0,15,5,0,7.5,33.63,27
28421090,28,Other salt of inorganic acids .. Excluding aluminium sodium silicate,10,0,15,5,0,7.5,39.75,27
28429010,28,"Other Salts Of Inorganic Acids Or Peroxoacids,Excl. Azides",10,0,15,5,0,7.5,39.75,27
28429090,28,"Other Salts Of Inorganic Acids Or Peroxoacids,Excl. Azides",10,0,15,5,0,7.5,39.75,27
28431000,28,Colloidal Precious Metals,10,0,15,5,0,7.5,39.75,27
28432100,28,Silver Nitrate,10,0,15,5,0,7.5,39.75,27
28432900,28,Other Silver Compounds (Excl. Silver Nitrate),10,0,15,5,0,7.5,39.75,27
28433000,28,Gold Compounds,10,0,15,5,0,7.5,39.75,27
28439010,28,"CISPLATIN BP, OXALIPLATIN BP, CARBOPLATIN BP",0,0,0,5,0,7.5,12.50,27
28439090,28,OTHER COMPOUNDS; AMALGAMS,10,0,15,5,0,7.5,39.75,27
28441000,28,"NATURAL URANIUM AND ITS COMPOUNDS; ALLOYS, DISPERSIONS(INCL. CERMETS), CERAMIC PRODUCT..",10,0,15,5,0,7.5,39.75,27
28442000,28,"URANIUM ENRICHED IN U235 AND ITS COMPUNDS, PLUTONIUM AND ITS COMPOUNDS; ALLOYS..",10,0,15,5,0,7.5,39.75,27
28443000,28,URANIUM DEPLETED IN U235 AND ITS COMPOUNDS; THORIUM AND ITS COMPOUNDS; ALLOYS...,10,0,15,5,0,7.5,39.75,27
28444110,28,"Tritium its compounds;alloys, dispersions (incl. cermets),ceramic products mixtures",0,0,15,5,0,7.5,27.50,27
28444190,28,"Tritium its compounds;alloys, dispersions (incl. cermets),ceramic products mixtures",10,0,15,5,0,7.5,39.75,27
28444210,28,"Act.225,227,calif-253,curI.240..244,einst.253,254,gad.148,pol.208..210,rad.223,ura230",0,0,15,5,0,7.5,27.50,27
28444290,28,"Act.225,227,calif-253,curI.240..244,einst.253,254,gad.148,pol.208..210,rad.223,ura230",10,0,15,5,0,7.5,39.75,27
28444310,28,"Other radioactive elements and isotopes and compounds; other alloys,dispersions etc.",0,0,15,5,0,7.5,27.50,27
28444390,28,"Other radioactive elements and isotopes and compounds; other alloys,dispersions etc.",10,0,15,5,0,7.5,39.75,27
28444400,28,Radioactive residues,10,0,15,5,0,7.5,39.75,27
28445000,28,Spent (Irradiated) Fuel Elements (Cartridges) Of Nuclear Reactors,10,0,15,5,0,7.5,39.75,27
28451000,28,Heavy Water (Deuterium Oxide),10,0,15,5,0,7.5,39.75,27
28452000,28,Boron enriched in boron-10 and its compounds,10,0,15,5,0,7.5,39.75,27
28453000,28,Lithium enriched in lithium-6 and its compounds,10,0,15,5,0,7.5,39.75,27
28454000,28,Helium-3,10,0,15,5,0,7.5,39.75,28
28459000,28,"Other Isotopes And Their Inorganic Or Organic Compounds, Nes",10,0,15,5,0,7.5,39.75,28
28461000,28,Cerium Compounds,10,0,15,5,0,7.5,39.75,28
28469000,28,"Compounds, Inorganic Or Organic, Of Rare-Earth Metals, Etc(Excl. Cerium)",10,0,15,5,0,7.5,39.75,28
28470000,28,"Hydrogen Peroxide, Whether Or Not Sokidified With Urea",10,0,15,5,0,7.5,39.75,28
28491000,28,Carbides Of Calcium,10,0,15,5,0,7.5,39.75,28
28492000,28,Carbides Of Silicon,10,0,15,5,0,7.5,39.75,28
28499000,28,Other Carbides (Excl. Of Calcium And Silicon),10,0,15,5,0,7.5,39.75,28
28500000,28,"Hydrides,Nitrides,Azides,Silicides&Borides,Chem.Defnd/Not;Ex.Carbds Hd2849",10,0,15,5,0,7.5,39.75,28
28521000,28,"Inorganic or organic compounds of mercury . Chemically defined, excluding amalgams",10,0,15,5,0,7.5,39.75,28
28529000,28,"Inorganic or organic compounds of mercury . Not Chemically defined, excluding amalgams",10,0,15,5,0,7.5,39.75,28
28531000,28,Cyanogen chloride (chlorcyan),5,0,15,5,0,7.5,33.63,28
28539000,28,Other,5,0,15,5,0,7.5,33.63,28
29011000,29,"Acyclic Hydrocarbons, Saturated",10,0,15,5,0,7.5,39.75,28
29012100,29,Ethylene,10,0,15,5,0,7.5,39.75,28
29012200,29,Propene (Propylene),10,0,15,5,0,7.5,39.75,28
29012310,29,Refrigerant (isobutane/R600a),10,0,15,5,0,7.5,39.75,28
29012390,29,Butene excl. Refrigerant isobutane/R600a imp by VAT registered refrigerator manu ind,10,0,15,5,0,7.5,39.75,28
29012400,29,"Buta-1,3-Diene And Isoprene",10,0,15,5,0,7.5,39.75,28
29012900,29,"Other Unsaturated Acyclic Hydrocarbons, Nes",10,0,15,5,0,7.5,39.75,28
29021100,29,Cyclohexane,10,0,15,5,0,7.5,39.75,28
29021910,29,Cyclopentane,10,0,15,5,0,7.5,39.75,28
29021990,29,Cyclopentane imported by other than VAT registered motorcycle assembling and manu,10,0,15,5,0,7.5,39.75,28
29022000,29,Benzene,10,0,15,5,0,7.5,39.75,28
29023000,29,Toluene,10,0,15,5,0,7.5,39.75,28
29024100,29,O-Xylene,10,0,15,5,0,7.5,39.75,28
29024200,29,M-Xylene,10,0,15,5,0,7.5,39.75,28
29024300,29,P-Xylene,10,0,15,5,0,7.5,39.75,28
29024400,29,Mixed Xylene Isomers,10,0,15,5,0,7.5,39.75,28
29025000,29,Styrene,10,0,0,5,0,7.5,23.25,28
29026000,29,Ethylbenzene,10,0,15,5,0,7.5,39.75,28
29027000,29,Cumene,10,0,15,5,0,7.5,39.75,28
29029010,29,"Other Cyclic Hydrocarbons, Nes",15,0,15,5,0,7.5,45.88,28
29029090,29,"Other Cyclic Hydrocarbons, Nes",10,0,15,5,0,7.5,39.75,28
29031100,29,Chloromethane (Methyl Chloride) And Chloroethane (Ethyl Chloride),10,0,15,5,0,7.5,39.75,28
29031200,29,Dichloromethane (Methylene Chloride),10,0,15,5,0,7.5,39.75,28
29031300,29,Chloroform (Trichloromethane),10,0,15,5,0,7.5,39.75,28
29031400,29,Carbon Tetrachloride,10,0,15,5,0,7.5,39.75,28
29031500,29,"1,2-Dichloroethane (Ethylene Dichloride)",10,0,15,5,0,7.5,39.75,28
29031900,29,"Other Saturated Chlorinated Derivatives Of Acyclic Hydrocarbons, Nes",10,0,15,5,0,7.5,39.75,28
29032100,29,Vinyl Chloride (Chloroethylene),5,0,15,5,0,7.5,33.63,28
29032200,29,Trichloroethylene,10,0,15,5,0,7.5,39.75,28
29032300,29,Tetrachloroethylene (Perchloroethylene),10,0,15,5,0,7.5,39.75,28
29032900,29,"Other Unsaturated Chlorinated Derivatives Of Acyclic Hydrocarbons , Nes",10,0,15,5,0,7.5,39.75,28
29034100,29,Trifluoromethane(HFC-23),10,0,15,5,0,7.5,39.75,28
29034200,29,Trifluoromethane(HFC-23),10,0,15,5,0,7.5,39.75,28
29034300,29,"Fluoromethane(HFC-41), 1,2-difluo..(HFC-152)..(HFC-152a)",10,0,15,5,0,7.5,39.75,28
29034400,29,"Pentafluoroethane(HFC-125), 1,1,1-trifluo..(HFC-143a)and 1,1,2(HFC-143)",10,0,15,5,0,7.5,39.75,28
29034500,29,"1,1,1,2-Tetrafluoroethane(HFC-134a)and 1,1,2,2.. (HFC-134)",10,0,15,5,0,7.5,39.75,28
29034600,29,"1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea)..(HFC-236cb),(HFC-236ea)..",10,0,15,5,0,7.5,39.75,28
29034700,29,"1,1,1,3,3-Pentafluoropropane (HFC-245fa) and(HFC-245ca)",10,0,15,5,0,7.5,39.75,28
29034800,29,"1,1,1,3,3-Pentafluorobutane (HFC-365mfc) and 1,1,1,2,2,3,4,5,5,5-decaf.HFC-43-10mee",10,0,15,5,5,7.5,45.88,28
29034910,29,"PFIB: 1,1,3,3,3-Pentafluoro-2-(trifluoromethyl)-1-prope",10,0,15,5,0,7.5,39.75,28
29034990,29,"Other than PFIB: 1,1,3,3,3-Pentafluoro-2-(trifluoromethyl)-1-prope",10,0,15,5,0,7.5,39.75,28
29035100,29,"2,3,3,3-Tetrafluoropropene (HFO-1234yf),(HFO-1234ze)and (Z)(HFO-1336mzz)",10,0,15,5,0,7.5,39.75,28
29035900,29,Other,10,0,15,5,0,7.5,39.75,28
29036100,29,Methyl bromide (bromomethane),10,0,15,5,0,7.5,39.75,28
29036200,29,"Ethylene dibromide (ISO) (1,2-dibromoethane)",10,0,15,5,0,7.5,39.75,28
29036900,29,Other,10,0,15,5,0,7.5,39.75,28
29037100,29,Chlorodifluoromethane(R-22),5,0,15,5,0,7.5,33.63,28
29037200,29,Dichlorotrifluoroethanes,10,0,15,5,0,7.5,39.75,28
29037300,29,Dichlorofluoroethanes,10,0,15,5,0,7.5,39.75,28
29037400,29,Chlorodifluoroethanes,10,0,15,5,0,7.5,39.75,28
29037500,29,Dichloropentafluoropropanes,10,0,15,5,0,7.5,39.75,28
29037600,29,"Bromochlorodifluoromethane, bromotrifluoromethane and Dibromotetrafluoroethanes",10,0,15,5,0,7.5,39.75,28
29037710,29,Trichlorofluoromethane,10,0,15,5,0,7.5,39.75,28
29037720,29,Dichlorodifluoromethane,25,0,15,5,5,7.5,64.25,28
29037730,29,Trichlorotrifluoroethanes,10,0,15,5,0,7.5,39.75,28
29037740,29,Dichlorotetrafluoroethanes and chloropentafluoroethane,10,0,15,5,0,7.5,39.75,28
29037750,29,Other derivatives perhalogenated only with fluorine and chlorine,10,0,15,5,0,7.5,39.75,28
29037800,29,Other perhalogenated derivatives,10,0,15,5,0,7.5,39.75,28
29037900,29,HFC 134a; R-22,10,0,15,5,0,7.5,39.75,28
29038100,29,"1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)",10,0,15,5,0,7.5,39.75,28
29038200,29,"Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)",10,0,15,5,0,7.5,39.75,29
29038300,29,Mirex (ISO),10,0,15,5,0,7.5,39.75,29
29038900,29,"Other halogenated derivaties of .. EXLC. 1-6 Hexa ., Aldin, chlordane (ISO) and heptachl",10,0,15,5,0,7.5,39.75,29
29039100,29,"Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene",10,0,15,5,0,7.5,39.75,29
29039200,29,"Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN), .loro-2,2-bis(p-chlorophenyl)",10,0,15,5,0,7.5,39.75,29
29039300,29,Pentachlorobenzene (ISO),10,0,15,5,0,7.5,39.75,29
29039400,29,Hexabromobiphenyls,10,0,15,5,0,7.5,39.75,29
29039900,29,"Other helogenated aromatic hydrocabons, EXCL. Chlorobenzene ... Hexachlorobenzene",10,0,15,5,0,7.5,39.75,29
29041010,29,Methane Sulphonate,10,0,15,5,0,7.5,39.75,29
29041090,29,Hydrocarbon Derivatives Cont.Only Sulpho Grp.Treir Slats(Ex.Methane Sulp..,10,0,15,5,0,7.5,39.75,29
29042000,29,Hydrocarbon Derivatives Containing Only Nitro/Nitroso Groups,10,0,15,5,0,7.5,39.75,29
29043100,29,Perfluorooctane sulphonic acid,10,0,15,5,0,7.5,39.75,29
29043200,29,Ammonium perfluorooctane sulphonate,10,0,15,5,0,7.5,39.75,29
29043300,29,Lithium perfluorooctane sulphonate,10,0,15,5,0,7.5,39.75,29
29043400,29,Potassium perfluorooctane sulphonate,10,0,15,5,0,7.5,39.75,29
29043500,29,Other salts of perfluorooctane sulphonic acid,10,0,15,5,0,7.5,39.75,29
29043600,29,Perfluorooctane sulphonyl fluoride,10,0,15,5,0,7.5,39.75,29
29049100,29,Trichloronitromethane (chloropicrin),10,0,15,5,0,7.5,39.75,29
29049900,29,Other,10,0,15,5,0,7.5,39.75,29
29051110,29,Methanol (Methyl Alcohol),10,0,15,5,0,7.5,39.75,29
29051190,29,Other methanol (methyl alcohol),10,0,15,5,0,7.5,39.75,29
29051210,29,Isopropyl alcohol,10,0,15,5,0,7.5,39.75,29
29051290,29,Propan101 (propy1 alcohol) and propan201 (isopropy1 alcohol):,10,0,15,5,0,7.5,39.75,29
29051300,29,Butan-1-Ol (N-Butyl Alcohol),10,0,15,5,0,7.5,39.75,29
